ReadGroup	Library	Sample	Total	Mapped	Duplicates	LENGTH_ESTIMATE	TEL0	TEL1	TEL2	TEL3	TEL4	TEL5	TEL6	TEL7	TEL8	TEL9	TEL10	TEL11	TEL12	TEL13	TEL14	TEL15	TEL16	GC0	GC1	GC2	GC3	GC4	GC5	GC6	GC7	GC8	GC9	
UNKNOWN		UNKNOWN	29554454	29483806	5452055	160.934	28586764	834133	42927	19778	14689	11169	9344	7096	5553	4038	2553	1809	1306	1007	859	813	769	2113480	1751234	1355367	995173	726803	432895	294516	183859	113302	71781	
UNKNOWN		UNKNOWN	28729763	28340366	4577493	159.805	27777629	826040	38878	17279	12324	9597	8006	5883	4719	3696	2714	1946	1378	983	840	908	799	1969435	1606496	1241053	910387	662905	417314	292491	191242	121802	74555	
UNKNOWN		UNKNOWN	49980095	49383844	2098903	214.774	48705524	1011400	71199	44417	33675	24643	16964	10172	5376	3351	2816	3677	4805	8461	21700	11915	0	2105193	3742773	3078968	2399472	1776408	657564	967712	601452	373477	224673	
UNKNOWN		UNKNOWN	30203047	30139115	6125693	163.954	29199428	858981	43817	20436	14242	11714	9666	7915	6082	4402	2948	2162	1648	1308	1045	1025	1082	2248480	1877260	1476864	1096834	811520	495078	336308	209650	129621	82192	
UNKNOWN		UNKNOWN	38418497	38029506	1649973	211.645	37101588	1112503	61404	27388	20854	15732	13290	10486	8840	7005	5248	4431	3566	3064	2879	2597	2537	2785507	2352397	1877023	1415485	1059967	671123	457880	290805	180576	113162	
UNKNOWN		UNKNOWN	35363792	35030158	1630944	220.949	34168973	1010295	54221	23857	18072	14009	12281	9332	7732	6319	4907	3909	3334	2901	2747	2527	2644	2537554	2124817	1680019	1260123	934663	582735	401631	259753	164485	104295	
UNKNOWN		UNKNOWN	69089854	68774598	3656159	120.958	67272341	1419057	116397	77143	62129	47053	32758	18626	9584	4883	2584	2150	2532	4486	11044	7087	0	3107347	5653688	4742324	3721323	2743225	1022607	1482113	896131	553538	324431	
UNKNOWN		UNKNOWN	28633786	28472302	5496641	163.409	27648365	844959	45680	21179	15772	12160	9616	7273	5778	4450	3021	2008	1514	1011	787	680	626	2015743	1689436	1346297	1005476	744390	457274	308622	192734	118221	72108	
UNKNOWN		UNKNOWN	54619781	45299843	1569827	245.091	53189359	1031347	75888	56214	48415	37702	27039	16225	9635	6086	4718	6389	8258	15073	52357	35076	0	2325372	4321488	3925055	3501976	3151209	1388206	2370318	1829918	1323324	841170	
UNKNOWN		UNKNOWN	79987752	79366476	11569872	210.924	77228769	2296512	114509	54053	40645	32545	27519	22224	19623	15044	11319	8757	7638	6602	5870	5818	5947	6713506	5541383	4326737	3176501	2274192	1458247	954075	601781	384713	250396	
UNKNOWN		UNKNOWN	44889150	44539043	2087188	538.637	43522496	987502	68602	41203	31016	23007	16878	18619	14807	12829	11124	10938	11049	12099	14974	23927	68080	3532749	3110657	2567923	2025045	1529347	1135475	726910	450199	280209	188200	
UNKNOWN		UNKNOWN	29262388	29081337	1747154	389.997	28192802	787777	44668	22464	18650	16090	14351	12759	11262	10581	9190	8393	7385	6930	6615	6346	6338	2294157	1957437	1588711	1227378	977087	614179	421003	271378	176951	117627	
UNKNOWN		UNKNOWN	26744144	26658334	5416533	171.112	25863639	759976	40615	18063	14014	9925	8425	6429	4981	3495	2248	1568	1165	732	561	551	567	1824118	1493217	1139839	828009	595206	347311	234847	143426	85483	53879	
UNKNOWN		UNKNOWN	41400997	41040263	1616044	227.19	40262434	824591	70956	54705	47247	37649	27131	16123	8793	4849	3040	3966	5433	8281	16921	8878	0	1922376	3487352	2945796	2349586	1765589	663070	975466	595885	374632	225085	
UNKNOWN		UNKNOWN	34140491	33722849	5784571	149.408	33003606	995964	48590	21342	15875	11556	9710	7152	5634	4051	2810	1933	1279	916	614	552	468	2323907	1880918	1443108	1043922	753098	476991	325660	208270	129341	78614	
UNKNOWN		UNKNOWN	30234744	23401575	1034044	131.785	29327557	778651	32849	14711	11264	9233	7744	6310	5218	4586	3843	3203	3134	2849	2752	2632	2557	1784285	1560645	1332040	1154678	1081784	953587	987828	963150	887793	767758	
UNKNOWN		UNKNOWN	36554855	36422481	7427089	140.909	35399224	1007289	48993	21462	15435	11902	9704	6979	5386	3865	2673	1981	1349	976	976	917	927	2477951	2036464	1568772	1152686	842909	493195	334525	206053	125830	77449	
UNKNOWN		UNKNOWN	33964385	30661057	1487187	184.286	32847177	936360	46130	20577	15945	12698	10821	8709	7452	6117	5150	4530	4168	3920	3951	3654	3594	2301807	1985162	1629245	1317086	1123300	888022	784055	625770	452661	296311	
UNKNOWN		UNKNOWN	37783982	35517295	7102292	212.801	36546620	1023797	53507	24928	18802	14140	12185	9273	7182	5856	4045	3141	2662	2381	2392	2449	2760	2506929	2078822	1609301	1186278	888549	543814	399138	277953	207605	182668	
UNKNOWN		UNKNOWN	44033726	43514229	2020027	208.045	42893504	966057	51542	26982	18797	13596	9423	6166	3616	2025	1367	1217	1407	2043	3206	6720	26058	2948396	2500462	2000013	1525320	1102278	769046	484803	309936	191754	124883	
UNKNOWN		UNKNOWN	25837728	25643293	5555321	198.232	24992726	715188	36855	17335	12277	9481	7931	6214	4554	3345	2417	1765	1387	1269	1194	1265	1418	1721600	1422422	1088764	785907	570973	334947	227435	142405	88885	57460	
UNKNOWN		UNKNOWN	35960769	33997025	1598436	231.686	34742795	1013443	51869	24095	18915	14725	12367	10212	8663	7260	5963	5243	4724	4424	4135	4097	3797	2509311	2132351	1716941	1334308	1061529	765361	617326	461895	324030	210218	
UNKNOWN		UNKNOWN	64005174	37903084	4264710	114.051	62271041	1491416	68895	27851	21223	16196	14819	12119	10271	8222	6180	4995	4443	3490	2964	2846	2764	4388412	4023327	3383643	2729361	2157897	1539066	1179943	941481	886006	1054235	
UNKNOWN		UNKNOWN	43952366	43486011	3059497	206.829	42751043	968987	63754	37170	28544	21750	15909	10145	5666	3060	1633	1132	1140	1496	2609	6375	31953	3305766	2878615	2335803	1802598	1317647	962790	606551	387477	237690	161149	
UNKNOWN		UNKNOWN	80373592	79745524	11555244	171.087	78606987	1422217	99969	56086	32609	18065	15099	52267	46945	3688	2931	2196	1690	1648	1392	1243	1285	5687042	5081070	4278125	3483468	2771386	2102537	1469568	1016861	700273	482814	
UNKNOWN		UNKNOWN	22017500	21959312	1183594	242.395	21276108	592083	34546	16799	12521	10536	9225	7606	6566	5244	4369	3427	2896	2608	2349	2176	2161	1708785	1472446	1200422	919727	726754	449000	319451	209626	136288	91969	
UNKNOWN		UNKNOWN	47613559	43439853	2160957	213.354	46349857	1037175	60127	31443	21885	15675	11266	7855	4610	2791	1724	1610	1842	2650	4669	10987	47393	3174600	2792219	2351746	1944085	1590478	1329514	998129	746879	520365	346315	
UNKNOWN		UNKNOWN	71125269	70787989	2856018	578.381	69068410	1491908	95527	58270	44773	33798	22896	16645	11943	8871	8183	8764	11699	20272	73722	64853	84735	4258520	4962312	4073622	3194461	2496727	1376124	1198035	740354	459719	290083	
UNKNOWN		UNKNOWN	58956030	58349399	4221856	307.89	56938135	1483847	115243	76023	64700	50923	38133	25273	17428	12274	9877	10218	10574	15700	40404	23671	1416	3763065	4873957	4199568	3367198	2614131	1305219	1389360	873186	568727	350513	
UNKNOWN		UNKNOWN	39128181	38902477	2031997	406.855	37739172	1100829	60093	27643	21242	17809	15810	13296	11540	10221	9438	8650	8567	8224	7935	7910	7903	2796869	2370814	1870742	1384883	1021826	643688	443616	275286	168930	110462	
UNKNOWN		UNKNOWN	19460879	18641667	518263	108.039	18973867	406556	24592	13900	10311	7757	5367	3656	2193	1314	1025	877	749	802	1209	1782	4922	1396009	1269701	1068583	876659	723436	517055	396427	286103	196434	134362	
UNKNOWN		UNKNOWN	30120579	29255846	1373956	218.722	29079910	872539	48343	21475	15803	11982	10350	8541	7019	5687	4337	3882	3322	2938	2738	2578	2505	2120644	1809053	1454129	1111503	852370	587713	429340	290691	188839	120791	
UNKNOWN		UNKNOWN	41240146	40991405	2037673	260.057	40127170	903848	53925	31064	23283	17878	13389	8031	4964	2914	2198	1458	1519	2256	4074	8895	33280	2937222	2519794	2024183	1548200	1120293	815215	502668	319186	195457	131118	
UNKNOWN		UNKNOWN	35566004	34993573	7282026	193.655	34388979	991087	52641	24708	17574	13138	10796	8462	6477	4682	3308	2443	1961	1523	1580	1757	1985	2374962	1964057	1499813	1096097	804862	471695	324278	206095	133161	95314	
UNKNOWN		UNKNOWN	22889026	22841202	3987092	170.71	22136402	639826	34549	15513	11411	8858	7160	5660	4447	3476	2288	1622	1270	1011	944	862	913	1669301	1384931	1082706	802278	594594	358442	244667	153319	94818	60147	
UNKNOWN		UNKNOWN	43795816	43547737	9763266	162.149	42369637	1218712	62080	29663	21020	16265	13395	10474	7929	6073	4426	2882	2387	1983	1717	1524	1696	3292639	2746982	2133262	1569903	1144949	688017	468520	292030	181859	113182	
UNKNOWN		UNKNOWN	42162097	41674474	2816388	386.906	40583582	1156619	71534	34577	28895	25078	23407	20640	17677	15994	13381	11981	11042	10121	9357	9050	8904	3574438	3138856	2516848	1918436	1462682	932977	630538	407872	265361	176956	
UNKNOWN		UNKNOWN	25719598	25585568	4033002	186.957	24792673	793623	45095	19966	14451	11504	9547	7330	6071	4632	3055	1860	1318	899	627	527	521	1822883	1507541	1186422	869467	629161	409234	269938	167238	105111	67332	
UNKNOWN		UNKNOWN	32428858	32193650	1401448	138.636	31386680	907158	48217	21280	15203	11695	9619	7173	5490	4047	2779	1947	1427	1040	807	690	625	2296722	1944220	1544714	1151558	844227	513577	352165	221627	138409	88235	
UNKNOWN		UNKNOWN	76301478	75754034	12627600	264.51	73546390	2283039	120427	52751	39463	30680	26402	20931	17885	14488	10979	8804	7890	6777	6191	6266	6130	5474117	4451323	3437846	2487528	1763734	1144179	743542	458793	282535	175922	
UNKNOWN		UNKNOWN	21590683	21471070	4270934	171.228	20872984	607226	32187	15647	11282	8962	7280	5463	4405	3398	2158	1668	1298	992	903	891	955	1602193	1341901	1054704	784036	582807	352056	241741	151567	94045	58387	
UNKNOWN		UNKNOWN	80748975	79948289	4152062	138.365	78661150	1629619	127232	86533	70097	53343	36673	21491	11192	6024	3217	3048	3647	6247	17998	11464	0	3723682	6658902	5546070	4336016	3210974	1197285	1718265	1029684	630713	372087	
UNKNOWN		UNKNOWN	61201327	60730730	9188698	219.956	58894179	1931620	109075	48885	36461	28230	24130	19572	16166	12326	8802	6541	4943	3989	3551	3391	3370	4504575	3740042	2978544	2223488	1631459	1086446	706174	434972	275644	167141	
UNKNOWN		UNKNOWN	27419973	27226591	1284480	146.978	26677422	622448	37935	20637	14829	10650	7888	4969	2476	1415	848	539	521	694	1106	2740	12856	2022347	1749514	1432218	1107808	805220	580783	370479	239464	146657	99263	
UNKNOWN		UNKNOWN	47010167	46597717	6697459	174.007	45408238	1381263	69912	29731	22581	17072	14436	11144	8838	6944	5029	3814	2570	2186	1689	1577	1554	3442590	2809365	2188887	1600524	1146551	738333	491276	313089	196697	120982	
UNKNOWN		UNKNOWN	59177928	58810720	2772330	122.901	57622486	1178541	100484	72988	63158	48228	32170	18682	9879	4621	2930	3097	3356	4651	8411	4246	0	2808347	5041869	4244581	3377016	2542757	980925	1419613	876258	553796	333997	
UNKNOWN		UNKNOWN	34614240	34396407	2197282	582.012	33211019	941684	56363	29071	24671	22332	21249	19936	18668	16977	15622	14331	13827	13427	12877	12550	12235	2748507	2348097	1891150	1443471	1139837	729908	486827	310154	197413	133403	
UNKNOWN		UNKNOWN	69898780	69021593	7300580	307.074	67816423	1430730	133914	103813	95234	78209	57775	37294	20018	10250	4809	4625	7198	12598	50339	35551	0	3124377	5871773	5031488	4038009	3145344	1157690	1750506	1070844	703823	430927	
UNKNOWN		UNKNOWN	27946771	27857117	5341054	135.871	27078571	757904	38128	17482	12316	8912	7140	5499	4045	2943	1943	1192	867	660	541	515	494	1847587	1518892	1164327	852096	629037	366402	254925	160848	97903	61366	
UNKNOWN		UNKNOWN	36088981	35804328	1489334	662.008	35041929	719584	46057	28017	20398	14608	10575	20158	17094	15053	13255	12550	12460	13055	15526	23568	65094	2604010	2392077	2004288	1626820	1334740	935814	665285	416518	267125	181016	
UNKNOWN		UNKNOWN	38694425	38570453	2813618	253.961	37331551	1095338	64198	31692	24264	19648	17242	14741	12505	10323	7841	6140	5066	4257	3828	3610	3224	3100985	2645266	2143739	1633419	1240610	796774	547896	356089	233134	157955	
UNKNOWN		UNKNOWN	38608963	34809698	1851492	166.177	37342649	1068854	54382	24076	18061	14306	12014	9724	7942	6534	5693	4712	4424	3996	3810	3540	3670	2605939	2257948	1877406	1530681	1317042	1035340	909099	711300	512732	335264	
UNKNOWN		UNKNOWN	46308540	45715614	1552350	172.862	45101993	975735	65796	39410	28792	21030	15100	11058	7131	4926	3627	3109	3104	3387	4152	6149	14041	3424378	3040344	2500653	1969182	1529272	1009920	710776	470498	299548	198406	
UNKNOWN		UNKNOWN	48058562	45856663	2362754	273.463	46636502	972324	88867	73980	66153	54620	39753	23207	12682	8129	3805	4101	5962	11388	34373	22716	0	2254506	4134503	3603027	2984511	2405041	937238	1435168	950828	638234	380679	
UNKNOWN		UNKNOWN	74421668	73524083	3273615	175.998	72543648	1495218	103747	66790	52091	39207	26535	15298	8566	4943	3257	3699	4937	9027	26932	17773	0	3310123	5884609	4867327	3807662	2834289	1046617	1503411	905777	552265	322095	
UNKNOWN		UNKNOWN	36000509	35614371	7615423	150.573	34844626	992497	51633	25103	18341	13221	10916	7833	6168	4379	3091	2053	1447	1140	927	1041	1078	2498297	2078451	1606917	1185839	883513	517102	358347	223414	137802	88303	
UNKNOWN		UNKNOWN	48565130	48275010	1988571	131.454	47206305	1122756	71887	41825	32400	23529	16324	10427	5983	3766	2708	2596	2612	3810	7905	4396	332	2492316	3572645	2956954	2309971	1705087	745389	890860	547386	342301	203263	
UNKNOWN		UNKNOWN	36469610	35382302	2440656	213.705	35298180	930827	59024	28581	22351	17307	16265	13075	10936	8825	6604	5462	4707	3642	3110	2865	2856	3060062	2759090	2208397	1685990	1298226	803000	578760	387411	269431	208794	
UNKNOWN		UNKNOWN	27380034	27267164	646070	192.467	26479579	771649	39580	18126	13619	10524	8420	7216	5756	4597	3289	2314	1730	1379	1087	874	872	2036231	1670049	1294028	941273	675323	418806	275911	172429	106744	68058	
UNKNOWN		UNKNOWN	25789121	25435020	4647654	226.066	24887678	733591	40656	19340	13986	10769	8783	6938	5258	4277	3337	2670	2133	2219	2348	2475	2679	1824585	1527901	1200448	897380	681339	417190	286067	180560	113125	71123	
UNKNOWN		UNKNOWN	29609144	29373122	2678187	252.616	28521883	908880	48078	20590	13840	9790	7509	7262	6294	5242	4393	3900	3582	3254	2985	2773	2473	2162797	1758129	1384376	1018672	723872	483221	313914	194675	120371	73364	
UNKNOWN		UNKNOWN	36092779	35846196	2278925	510.723	34701224	966830	55504	28155	23854	21144	20361	18200	17103	15566	14210	13587	12892	12308	11705	11345	11213	2815970	2416141	1951686	1507133	1204104	752134	526267	341308	219347	148178	
UNKNOWN		UNKNOWN	38258778	38081489	790306	201.554	36940350	1146018	58140	25558	18281	13652	11370	8891	6804	5267	3702	2522	1898	1454	1237	1115	1003	2525570	2001242	1506869	1071775	749519	466781	302620	185827	114168	69779	
UNKNOWN		UNKNOWN	30524442	30272450	4853962	212.972	29460802	899319	45340	20080	15193	11552	9526	7498	6234	4876	3378	2803	2271	1904	1674	1623	1767	2154906	1756263	1352092	988551	707178	448497	299032	186535	113818	70985	
UNKNOWN		UNKNOWN	47879031	42120511	1858892	75.1633	46704856	1018015	54036	28124	18797	13383	9400	6289	3359	1635	888	653	577	779	1403	3265	13572	3159558	2801093	2392893	2013791	1700871	1418947	1152020	896024	639872	421906	
UNKNOWN		UNKNOWN	55997725	55616095	3222812	159.56	54462613	1246335	84333	49573	37622	27562	19387	13543	8959	5315	3520	3162	3046	3319	4168	6684	18584	4208310	3729652	3097336	2468829	1869956	1316829	867291	566946	353791	244808	
UNKNOWN		UNKNOWN	50280601	49721271	2474621	68.9565	49046415	1095769	54697	26426	17383	11886	8178	4967	2591	1259	628	407	370	450	767	1638	6770	3375922	2842889	2255930	1715329	1234540	847273	546253	353104	218743	141395	
UNKNOWN		UNKNOWN	57598671	57126717	3415062	91.4015	56145343	1266971	67859	34021	23970	17516	12320	7241	3750	1822	983	720	686	910	1467	2845	10247	3964195	3346276	2656582	2011333	1436419	990733	625393	400609	242958	154586	
UNKNOWN		UNKNOWN	47892346	47164381	1561194	208.245	46682917	948197	67952	44319	35055	25465	16978	9761	5271	3269	2909	4079	5018	9169	20962	11025	0	2081196	3714823	3082220	2419275	1806125	676024	977532	603185	374630	223249	
UNKNOWN		UNKNOWN	35933907	35538540	1229879	128.089	35046006	769844	39508	20313	13990	9995	6510	4332	2446	1296	751	601	582	767	1320	2864	12782	2460883	2088451	1666920	1273004	927002	639511	415742	271624	168937	108712	
UNKNOWN		UNKNOWN	52356988	49639595	3116430	412.149	50401898	1472865	75314	34312	26099	20501	17564	19417	18119	16486	15488	15195	14535	14201	13722	13698	12179	3726032	3138837	2535264	1971623	1565572	1120221	889664	637021	435809	285112	
UNKNOWN		UNKNOWN	47358789	46991950	1922476	696.373	45926563	944342	75952	52298	42635	33258	22402	13759	9486	8046	9943	15053	19907	36290	96740	52115	0	2123302	3827375	3190301	2521964	1990544	723922	1038587	627820	390907	236577	
UNKNOWN		UNKNOWN	83844859	83247394	14997893	150.615	81097326	2374337	125034	58145	43211	31038	27085	20937	15770	11651	7527	5312	3264	2255	1566	1356	1289	6062783	5036159	3901833	2872578	2115707	1290459	873561	549225	339426	208758	
UNKNOWN		UNKNOWN	41320608	34978285	1739055	111.03	40004868	1146225	53060	22109	16874	12841	11052	8487	6893	5558	4294	3372	2831	2500	2247	2184	2077	2742227	2399696	2026552	1697486	1474142	1160510	1033910	867487	696484	545036	
UNKNOWN		UNKNOWN	42458905	42090562	3173819	409.797	40912635	1112969	66788	33022	27494	22989	21838	19264	17730	15792	13985	12899	11911	11016	10598	10093	9607	3355817	2908645	2347019	1805040	1448486	897158	629097	412519	267606	181527	
UNKNOWN		UNKNOWN	49388790	49054458	1700972	185.573	48130440	967961	71582	51813	43296	32282	22395	12665	6852	3868	2707	3578	4676	8281	17835	8559	0	2262430	4052192	3367661	2648165	1957861	732361	1061682	658647	407240	241323	
UNKNOWN		UNKNOWN	51872941	35378943	2905222	182.52	50528071	1110463	62431	27207	21302	16896	15131	12688	10728	8497	6437	5159	4439	3388	2910	2820	2673	3161907	2851325	2304713	1793290	1414886	952501	760065	646136	668700	893143	
UNKNOWN		UNKNOWN	40157874	39650076	1378502	198.386	39123952	849255	50090	28070	20879	15365	10923	8170	5046	3355	2611	2061	2014	2678	3390	6081	23934	2974845	2610984	2142179	1683571	1283025	880481	583793	387523	246657	164611	
UNKNOWN		UNKNOWN	27420250	23799576	1474721	159.152	26522269	731442	44141	20709	15860	12880	11368	9460	7822	6384	4842	3542	2916	2309	1967	1864	1614	1893042	1688819	1447855	1202611	1075408	866104	830554	755421	638536	496241	
UNKNOWN		UNKNOWN	35029334	34868279	940208	104.434	34116230	777786	45649	24812	18332	13586	10055	6275	3565	1837	926	602	522	654	942	1872	5689	2420668	2089279	1686741	1294514	939158	645787	419330	270455	165582	109004	
UNKNOWN		UNKNOWN	39893585	39690899	2000142	154.472	38613354	1114657	54983	24528	18208	13999	11434	8711	7078	5284	3598	2575	2010	1626	1453	1261	1173	2843029	2381675	1867232	1385134	1007516	620524	421912	262248	160328	99432	
UNKNOWN		UNKNOWN	49135191	48583537	2812427	226.544	47412795	1447957	77722	34685	24742	19436	15744	12882	10609	8895	6978	5738	5001	4524	4040	3775	3376	3492626	2927955	2318910	1736427	1279745	821677	572799	367452	230271	143816	
UNKNOWN		UNKNOWN	17455436	17276377	1589128	197.221	16791329	557133	32552	14732	10478	7918	6348	5390	4560	3456	2449	1828	1461	1232	1012	860	742	1324262	1093900	887789	678135	494976	348179	225975	145132	91495	54839	
UNKNOWN		UNKNOWN	52898095	52693277	4468264	198.277	51062211	1591918	78904	35005	25386	19435	15818	12692	10194	7589	5718	4101	3159	2792	2435	2164	1970	3656851	2940326	2274108	1650333	1177195	749441	478220	293994	181286	109777	
UNKNOWN		UNKNOWN	43029786	42441416	1283478	258.76	41881302	925500	57606	33144	25207	19310	14317	9253	5631	4284	2785	1899	1975	2678	4841	10475	29579	3066849	2619712	2113188	1624209	1193298	858439	537951	344431	213783	139415	
UNKNOWN		UNKNOWN	31408281	31156275	1959335	256.824	30315390	862054	52015	26297	20084	16485	14229	12173	9998	8709	6957	5670	4621	3906	3654	3379	3038	2442565	2115697	1736641	1349779	1078295	670796	476570	315096	205895	136619	
